movieId,rating,cluster,mega_label,centroid,popularity,title,coef_age
27801,3.6285289747399703,87.0,2.0,87.0,1346,Ong-Bak: The Thai Warrior (Ong Bak) (2003),98.17628534898678
27802,3.668269230769231,70.0,8.0,70.0,104,Infernal Affairs 2 (Mou gaan dou II) (2003),98.21602560501604
27803,3.95376121463078,6.0,7.0,6.0,1449,"Sea Inside, The (Mar adentro) (2004)",98.67773018252069
27808,3.318602498843128,64.0,0.0,64.0,2161,Spanglish (2004),98.04257146673305
27812,3.586021505376344,23.0,1.0,23.0,93,Festival Express (2003),98.13377787962315
27815,3.956864564007421,49.0,8.0,49.0,1078,"Chorus, The (Choristes, Les) (2004)",98.68083353189733
27816,3.6006711409395975,72.0,8.0,72.0,298,Saints and Soldiers (2003),98.14842751518641
27820,3.755514705882353,53.0,1.0,53.0,272,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",98.30327108012916
27821,3.3641799544419135,74.0,3.0,74.0,1756,"Interpreter, The (2005)",98.26282252170691
27822,2.815151515151515,9.0,3.0,9.0,825,Open Water (2003),97.36290788939833
27826,3.4414893617021276,41.0,0.0,41.0,94,Touch of Pink (2004),98.16545832959204
27828,3.5714285714285716,48.0,4.0,48.0,126,"Memory of a Killer, The (Zaak Alzheimer, De) (2003)",98.11918494567539
27830,3.238095238095238,64.0,0.0,64.0,63,"Bobby Jones, Stroke of Genius (2004)",97.96206420598516
27831,3.7835587929240373,16.0,5.0,16.0,2883,Layer Cake (2004),98.50752776081396
27833,2.9128440366972477,35.0,1.0,35.0,109,Silver City (2004),97.63681300458717
27834,3.913090128755365,77.0,7.0,77.0,466,"Return, The (Vozvrashcheniye) (2003)",98.46084650300219
27837,2.961988304093567,64.0,0.0,64.0,684,Flight of the Phoenix (2004),97.68595727198348
27838,3.5768115942028986,73.0,5.0,73.0,690,Mean Creek (2004),98.30078056209281
27839,2.6,47.0,6.0,47.0,1055,"Ring Two, The (2005)",97.498642567265
27843,3.7747252747252746,10.0,1.0,10.0,91,Machuca (2004),98.49869424261519
27846,3.9346005154639174,66.0,1.0,66.0,1552,"Corporation, The (2003)",98.48235688971073
27850,3.5966494845360826,66.0,1.0,66.0,388,"Yes Men, The (2003)",98.1444058587829
27851,3.4774774774774775,72.0,8.0,72.0,111,"Fond Kiss, A (Ae Fond Kiss...) (2004)",98.2014464453674
27857,3.8668478260869565,39.0,1.0,39.0,184,As it is in Heaven (Så som i himmelen) (2004),98.59081679397687
27864,2.823529411764706,42.0,2.0,42.0,68,She Hate Me (2004),97.54749837965463
27865,3.2301136363636362,87.0,2.0,87.0,176,Azumi (2003),97.77787001061046
27866,3.8322368421052633,6.0,7.0,6.0,152,In My Father's Den (2004),98.55620580999518
27867,3.6973684210526314,41.0,0.0,41.0,38,"Football Factory, The (2004)",98.42133738894255
27869,3.765,70.0,8.0,70.0,400,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),98.48896896788992
27871,3.8948598130841123,88.0,8.0,88.0,214,Something the Lord Made (2004),98.61882878097403
27873,3.4766977363515315,66.0,1.0,66.0,751,Metallica: Some Kind of Monster (2004),98.20066670424144
27875,3.4150943396226414,12.0,6.0,12.0,53,Redemption: The Stan Tookie Williams Story (2004),98.13906330751256
27876,3.384,65.0,1.0,65.0,125,Schultze Gets the Blues (2003),97.93175637424682
27878,3.9192634560906514,66.0,1.0,66.0,706,Born into Brothels (2004),98.64323242398056
27879,3.8773333333333335,32.0,4.0,32.0,375,DiG! (2004),98.60130230122326
27882,3.8268072289156625,17.0,0.0,17.0,332,Riding Giants (2004),98.55077619680559
27884,3.620879120879121,96.0,1.0,96.0,91,Word Wars (2004),98.34484808876904
27887,2.4722222222222223,80.0,0.0,80.0,36,Cruel Intentions 3 (2004),97.19619119011215
27888,2.603896103896104,51.0,1.0,51.0,77,When Will I Be Loved (2004),97.32786507178602
27899,2.8860103626943006,35.0,1.0,35.0,579,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),97.60997933058422
27904,3.6350197109067017,37.0,7.0,37.0,3044,"Scanner Darkly, A (2006)",98.706823533034
27905,3.045267489711934,83.0,2.0,83.0,243,Casshern (2004),97.76923645760185
27912,3.7305825242718447,66.0,1.0,66.0,618,Outfoxed: Rupert Murdoch's War on Journalism (2004),98.45455149216176
30701,3.5842696629213484,2.0,4.0,2.0,89,Chimes at Midnight (Campanadas a medianoche) (1965),89.93403193364755
30707,3.8708920187793425,73.0,5.0,73.0,9159,Million Dollar Baby (2004),98.59486098666926
30712,3.6165413533834587,24.0,4.0,24.0,133,"Narrow Margin, The (1952)",86.15922905428529
30745,3.635593220338983,90.0,1.0,90.0,118,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),98.1833495945858
30749,4.040221007604563,73.0,5.0,73.0,8416,Hotel Rwanda (2004),98.76418997549447
30793,3.3635940409683425,3.0,2.0,3.0,7518,Charlie and the Chocolate Factory (2005),98.26223660823334
30803,4.01205400192864,18.0,7.0,18.0,1037,3-Iron (Bin-jip) (2004),98.73602296981856
30810,3.7094395280235988,37.0,7.0,37.0,5424,"Life Aquatic with Steve Zissou, The (2004)",98.43340849591351
30812,3.609038000684697,73.0,5.0,73.0,5842,"Aviator, The (2004)",98.33300696857461
30816,3.566792690611216,35.0,1.0,35.0,1587,"Phantom of the Opera, The (2004)",98.29076165850114
30818,3.1302681992337167,17.0,0.0,17.0,261,Beyond the Sea (2004),97.85423716712363
30820,3.641519250780437,93.0,8.0,93.0,961,"Woodsman, The (2004)",98.36548821867035
30822,3.4527932960893857,8.0,8.0,8.0,1790,In Good Company (2004),98.1767622639793
30825,3.1069263059701493,5.0,0.0,5.0,4288,Meet the Fockers (2004),97.83089527386007
30846,3.4085923217550276,33.0,2.0,33.0,547,"Assassination of Richard Nixon, The (2004)",98.13256128964494
30848,3.6152019002375297,39.0,1.0,39.0,421,"Love Song for Bobby Long, A (2004)",98.33917086812744
30850,3.600924499229584,55.0,4.0,55.0,649,"Merchant of Venice, The (2004)",98.3248934671195
30867,3.765,53.0,1.0,53.0,100,Kamikaze Girls (Shimotsuma monogatari) (2004),98.48896896788992
30883,1.984,52.0,0.0,52.0,250,Fat Albert (2004),96.70796896788991
30892,3.7215568862275448,38.0,2.0,38.0,167,In the Realms of the Unreal (2004),98.44552585411746
30894,2.659634317862166,22.0,3.0,22.0,711,White Noise (2005),97.55827688512717
30898,3.404191616766467,93.0,8.0,93.0,668,"Upside of Anger, The (2005)",98.30283418403147
30952,3.293103448275862,21.0,1.0,21.0,58,Last Train from Gun Hill (1959),87.97523354022105
30991,3.6176470588235294,65.0,1.0,65.0,68,Powwow Highway (1989),95.52004406151534
30996,3.3688524590163933,21.0,1.0,21.0,61,Little Miss Marker (1934),79.05264513738162
31000,2.7816901408450705,34.0,0.0,34.0,71,Sweet Liberty (1986),94.0686539702018
31026,2.7410714285714284,52.0,0.0,52.0,112,"Phantom of the Opera, The (1989)",94.64346843126323
31030,3.7247706422018347,84.0,1.0,84.0,109,I Remember Mama (1948),84.93363085313021
31032,2.9402985074626864,9.0,3.0,9.0,67,"Last Horror Movie, The (2003)",97.4880548817095
31035,3.7204301075268815,93.0,8.0,93.0,186,Testament (1983),94.372419970592
31079,2.4642857142857144,43.0,0.0,43.0,84,Son of Godzilla (Kaijûtô no kessen: Gojira no musuko) (1967),89.34039415135939
31101,3.5375,10.0,1.0,10.0,160,Stander (2003),98.08525637424681
31114,3.5675675675675675,65.0,1.0,65.0,185,Imaginary Heroes (2004),98.29153653545748
31116,3.8471177944862154,88.0,8.0,88.0,399,Sergeant York (1941),82.48363044897272
31123,3.6578947368421053,91.0,2.0,91.0,76,Ruby & Quentin (Tais-toi!) (2003),98.20565111108893
31150,3.261904761904762,90.0,1.0,90.0,126,Wizards (1977),92.58006713499643
31162,3.3114754098360657,25.0,1.0,25.0,305,"Life and Death of Peter Sellers, The (2004)",98.03544437772598
31184,3.500747384155456,54.0,6.0,54.0,669,Appleseed (Appurushîdo) (2004),98.22471635204538
31193,3.684584178498986,79.0,6.0,79.0,493,"Many Adventures of Winnie the Pooh, The (1977)",93.00274655159065
31221,2.4992044550517103,47.0,6.0,47.0,1257,Elektra (2005),97.39784702231671
31223,2.8295454545454546,43.0,0.0,43.0,176,Racing Stripes (2005),97.72818802181045
31225,3.58948432760364,17.0,0.0,17.0,989,Coach Carter (2005),98.48812689486864
31251,3.1464968152866244,35.0,1.0,35.0,157,Iceman (1984),94.0123924606867
31255,3.240740740740741,74.0,3.0,74.0,189,Ice Station Zebra (1968),90.37491727453258
31260,3.6313868613138687,30.0,2.0,30.0,137,Boys Town (1938),81.05540707947169
31263,3.3013698630136985,37.0,7.0,37.0,73,Torremolinos 73 (2003),97.84912623726052
31270,3.4585492227979273,51.0,1.0,51.0,193,Shivers (They Came from Within) (1975),92.31157435260425
31309,3.8926174496644297,77.0,7.0,77.0,149,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),88.86252229065161
31347,3.634831460674157,96.0,1.0,96.0,89,Christmas in July (1940),81.87529156923708
31359,3.681159420289855,19.0,1.0,19.0,69,Moolaadé (2004),98.40512838817978
31364,3.9809027777777777,16.0,5.0,16.0,576,Memories of Murder (Salinui chueok) (2003),98.52865915202459
31367,2.878125,86.0,0.0,86.0,160,"Chase, The (1994)",95.76594298282744
31408,3.725,39.0,1.0,39.0,80,Summer Storm (Sommersturm) (2004),98.44896896788991
31410,4.0223861930965485,73.0,5.0,73.0,3998,"Downfall (Untergang, Der) (2004)",98.74635516098647
31420,3.11651376146789,27.0,3.0,27.0,1090,Assault on Precinct 13 (2005),98.01515632873289
31422,2.2956656346749225,20.0,0.0,20.0,323,Are We There Yet? (2005),97.19430820193992
31424,1.495735607675906,4.0,0.0,4.0,469,Alone in the Dark (2005),96.39437817494091
31427,2.8774193548387097,22.0,3.0,22.0,930,Hide and Seek (2005),97.77606192210371
31429,3.265432098765432,14.0,1.0,14.0,81,Aliens of the Deep (2005),98.16407466603043
31431,2.0652173913043477,52.0,0.0,52.0,368,Boogeyman (2005),96.96385995856934
31433,3.153284671532847,20.0,0.0,20.0,548,"Wedding Date, The (2005)",98.05192723879784
31435,3.840080971659919,81.0,8.0,81.0,247,Rory O'Shea Was Here (Inside I'm Dancing) (2004),98.56404993954983
31437,3.9366812227074237,97.0,9.0,97.0,458,Nobody Knows (Dare mo shiranai) (2004),98.66065019059734
31445,2.946524064171123,92.0,3.0,92.0,187,Employee of the Month (2004),97.67049303206105
31467,3.26056338028169,95.0,1.0,95.0,71,"Great White Hope, The (1970)",90.90109607375932
31485,3.603932584269663,28.0,2.0,28.0,178,"Professionals, The (1966)",90.21859938999627
31502,3.4130434782608696,3.0,2.0,3.0,184,Salem's Lot (1979),93.18577087290367
31522,3.9038461538461537,58.0,9.0,58.0,182,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",93.67657354848896
31528,3.6552795031055902,99.0,4.0,99.0,161,Beau Geste (1939),81.49168546531811
31553,1.9883720930232558,20.0,0.0,20.0,129,Double Dragon (1994),94.8761900758507
31555,2.0208333333333335,52.0,0.0,52.0,120,Mac and Me (1988),93.72018290674477
31590,3.7710280373831777,97.0,9.0,97.0,107,Hands Off the Loot (Touchez pas au grisbi) (1954),86.94868970457662
31617,3.404109589041096,99.0,4.0,99.0,146,El Cid (1961),88.65770712986742
31658,4.066078116639915,38.0,2.0,38.0,5607,Howl's Moving Castle (Hauru no ugoku shiro) (2004),98.79004708452983
31660,3.4773095623987036,38.0,2.0,38.0,617,Steamboy (Suchîmubôi) (2004),98.20127853028862
31685,3.4237745098039216,5.0,0.0,5.0,4080,Hitch (2005),98.32241707706892
31687,2.9096774193548387,0.0,0.0,0.0,155,Pooh's Heffalump Movie (2005),97.80831998661984
31689,3.3913934426229506,66.0,1.0,66.0,244,Inside Deep Throat (2005),98.29003600988796
31694,3.2717086834733893,69.0,6.0,69.0,714,Bride & Prejudice (2004),97.99567765136331
31696,3.3450671061926065,54.0,6.0,54.0,4247,Constantine (2005),98.2437096734576
31698,1.2526766595289078,52.0,0.0,52.0,467,Son of the Mask (2005),96.1513192267939
31700,3.1205128205128205,69.0,6.0,69.0,195,Because of Winn-Dixie (2005),98.01915538777781
31702,3.642384105960265,21.0,1.0,21.0,151,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),98.36635307385018
31705,3.5245901639344264,53.0,1.0,53.0,61,Beautiful Boxer (2003),98.07234653818124
31724,2.1641791044776117,4.0,0.0,4.0,134,Pauly Shore Is Dead (2003),96.71193547872443
31737,3.3653846153846154,7.0,0.0,7.0,78,Bunny Lake Is Missing (1965),89.71514688611082
31770,3.79874213836478,77.0,7.0,77.0,159,Night and the City (1950),85.6856333828068
31785,3.518987341772152,98.0,7.0,98.0,158,Frozen Land (Paha maa) (2005),98.41762990903715
31804,3.385987815491732,3.0,2.0,3.0,1149,Night Watch (Nochnoy dozor) (2004),98.10995678338165
31807,3.341880341880342,15.0,2.0,15.0,117,Dot the I (2003),97.88963671612716
31867,2.9021164021164023,20.0,0.0,20.0,189,Man of the House (2005),97.8007589693814
31878,3.7866482273070154,87.0,2.0,87.0,3977,Kung Fu Hustle (Gong fu) (2004),98.51061719519693
31903,3.83,49.0,8.0,49.0,150,Zelary (2003),98.37775637424681
31909,2.126984126984127,4.0,0.0,4.0,63,Dr. Giggles (1992),94.62644039266954
31923,3.671774193548387,79.0,6.0,79.0,620,"Three Musketeers, The (1973)",92.04858634948035
31930,3.71875,23.0,1.0,23.0,96,Masculin Féminin (1966),90.33341680572661
31934,3.5483870967741935,99.0,4.0,99.0,155,"Four Feathers, The (1939)",81.38479305898672
31952,3.8146341463414632,18.0,7.0,18.0,410,Control (Kontroll) (2003),98.36239052058828
31956,3.325,65.0,1.0,65.0,140,5x2 (2004),98.04896896788992
31973,3.7202380952380953,58.0,9.0,58.0,84,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),84.92909830616648
32009,3.0482758620689654,41.0,0.0,41.0,145,Tyler Perry's Diary of a Mad Black Woman (2005),97.94691842933396
32011,2.433673469387755,20.0,0.0,20.0,294,Cursed (2005),97.33231603665276
32017,2.7085137085137085,20.0,0.0,20.0,693,"Pacifier, The (2005)",97.6071562757787
32019,2.7900101936799184,78.0,0.0,78.0,981,Be Cool (2005),97.68865276094492
32022,3.2481751824817517,14.0,1.0,14.0,137,Gunner Palace (2004),97.97214415037166
32025,3.7402912621359223,72.0,8.0,72.0,206,Walk on Water (2004),98.46426023002584
32029,3.3193069306930694,27.0,3.0,27.0,1212,Hostage (2005),98.21794949795807
32031,3.270962296004502,12.0,6.0,12.0,1777,Robots (2005),98.1696048632695
32058,3.135135135135135,31.0,0.0,31.0,148,Class Action (1991),95.43754547196032
32076,2.545918367346939,34.0,0.0,34.0,98,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto) (1966),89.16058517307356
32078,2.8867924528301887,7.0,0.0,7.0,106,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),95.58137221742291
32084,2.7254901960784315,1.0,1.0,1.0,51,Crush (1992),95.22494646176384
32116,2.4789473684210526,41.0,0.0,41.0,190,"Oh, God! You Devil (1984)",93.34484301382112
32139,3.303030303030303,72.0,8.0,72.0,165,"Agony and the Ecstasy, The (1965)",89.6527925737565
32160,3.785234899328859,59.0,4.0,59.0,149,Twentieth Century (1934),79.46902757769408
32170,3.4051724137931036,53.0,1.0,53.0,58,Chronicles (Crónicas) (2004),98.12914138168303
32174,2.9022988505747125,86.0,0.0,86.0,87,"Green Berets, The (1968)",90.03647538436654
32179,3.91412213740458,42.0,2.0,42.0,262,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),88.30427624092671
32196,3.5833333333333335,19.0,1.0,19.0,102,"Violent Cop (Sono otoko, kyôbô ni tsuki) (1989)",95.48573033602513
32213,3.123567921440262,92.0,3.0,92.0,611,Cube Zero (2004),97.84753688933017
32234,3.6810344827586206,55.0,4.0,55.0,116,Julia (1977),92.99919685585029
32239,3.4881889763779528,37.0,7.0,37.0,127,Save the Green Planet! (Jigureul jikyeora!) (2003),98.03594535062477
32261,3.4114583333333335,99.0,4.0,99.0,96,Thirty Seconds Over Tokyo (1944),83.19113926461883
32289,3.0591603053435112,20.0,0.0,20.0,262,Ice Princess (2005),97.95780287260851
32291,3.272881355932203,39.0,1.0,39.0,590,Melinda and Melinda (2004),97.99685032382212
32296,2.496602491506229,20.0,0.0,20.0,883,Miss Congeniality 2: Armed and Fabulous (2005),97.39524505877122
32298,3.0997854077253217,20.0,0.0,20.0,466,Guess Who (2005),97.99842797499032
32300,2.977064220183486,80.0,0.0,80.0,218,D.E.B.S. (2004),97.70103318807341
32302,2.8056537102473498,45.0,1.0,45.0,283,"League of Ordinary Gentlemen, A (2004)",97.52962267813727
32314,3.1791044776119404,62.0,0.0,62.0,67,Incident at Loch Ness (2004),97.90307344550186
32316,3.576923076923077,97.0,9.0,97.0,78,"River, The (1951)",85.7944003603893
32349,3.570588235294118,26.0,7.0,26.0,85,Stella Dallas (1937),80.57354026949527
32369,3.579646017699115,24.0,4.0,24.0,113,Panic in the Streets (1950),85.46653726214113
32371,3.5036496350364965,48.0,4.0,48.0,137,Call Northside 777 (1948),84.71250984596487
32381,3.5,84.0,1.0,84.0,65,Bells Are Ringing (1960),88.46990484098718
32383,3.0372340425531914,79.0,6.0,79.0,94,Finian's Rainbow (1968),90.17141057634502
32387,3.7936507936507935,58.0,9.0,58.0,189,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",90.40831759937741
32392,3.035211267605634,46.0,1.0,46.0,71,800 Bullets (800 Balas) (2002),97.40518869350751
32456,3.5859375,90.0,1.0,90.0,192,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",96.47375548282744
32460,3.9347079037800685,88.0,8.0,88.0,291,Knockin' on Heaven's Door (1997),97.39128459301818
32469,3.732876712328767,91.0,2.0,91.0,219,We're No Angels (1955),87.2206221102415
32525,3.9338842975206614,58.0,9.0,58.0,121,"Earrings of Madame de..., The (Madame de...) (1953)",86.79657882535132
32554,3.8282828282828283,38.0,2.0,38.0,198,Memories (Memorîzu) (1995),96.90748983143328
32582,3.7587548638132295,53.0,1.0,53.0,257,"Wild Parrots of Telegraph Hill, The (2003)",98.30651123806004
32584,3.293918918918919,29.0,1.0,29.0,148,"Ballad of Jack and Rose, The (2005)",98.19256148618392
32587,3.8742006330340417,16.0,5.0,16.0,15481,Sin City (2005),98.77284320029904
32589,2.700534759358289,34.0,0.0,34.0,187,Beauty Shop (2005),97.59917732662329
32591,3.4635761589403975,26.0,7.0,26.0,151,Look at Me (Comme une image) (2004),98.18754512683032
32596,3.0571652310101802,69.0,6.0,69.0,1277,Sahara (2005),97.95580779827517
32598,3.2662753468516543,78.0,0.0,78.0,937,Fever Pitch (2005),98.16491791411666
32600,2.9863013698630136,11.0,9.0,11.0,73,Eros (2004),97.71027033775293
32627,1.8632075471698113,52.0,0.0,52.0,106,Rhinestone (1984),92.72910319256988
32632,3.4342105263157894,26.0,7.0,26.0,76,Electra Glide in Blue (1973),91.81102268224775
32657,3.9719387755102042,53.0,1.0,53.0,196,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",95.46615834557787
32666,1.9761904761904763,4.0,0.0,4.0,63,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),96.5239468504373
32721,3.4017857142857144,41.0,0.0,41.0,112,Battle of the Bulge (1965),89.75154798501191
32743,3.060185185185185,9.0,3.0,9.0,108,Ringu 0: Bâsudei (2000),97.06979250103352
32770,3.6564625850340136,10.0,1.0,10.0,147,Brothers (Brødre) (2004),98.38043155292394
32825,3.7482758620689656,10.0,1.0,10.0,145,Sexmission (Seksmisja) (1984),94.61417150746904
32853,4.038461538461538,2.0,4.0,2.0,130,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",91.42741858780197
32862,3.1885245901639343,34.0,0.0,34.0,61,With Six You Get Eggroll (1968),90.32270112395577
32892,3.98,58.0,9.0,58.0,300,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),89.51332238032111
32898,3.7381889763779528,18.0,7.0,18.0,254,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",53.43632197213796
32943,3.7904411764705883,26.0,7.0,26.0,136,Life Is Sweet (1990),95.89384489623244
32988,3.3951612903225805,29.0,1.0,29.0,62,Clean (2004),98.1191302582125
33004,3.389761149156506,3.0,2.0,3.0,5987,"Hitchhiker's Guide to the Galaxy, The (2005)",98.2884037164215
33036,3.2430167597765363,27.0,3.0,27.0,179,"Eiger Sanction, The (1975)",92.09604188958286
33072,3.72972972972973,2.0,4.0,2.0,185,F for Fake (Vérités et mensonges) (1973),92.10654188566168
33085,2.8946428571428573,22.0,3.0,22.0,840,"Amityville Horror, The (2005)",97.79328542440786
33124,3.663716814159292,10.0,1.0,10.0,113,Before the Fall (NaPolA - Elite für den Führer) (2004),98.3876857820492
33126,3.388888888888889,34.0,0.0,34.0,90,"Frisco Kid, The (1979)",93.16161628353169
33136,3.306122448979592,1.0,1.0,1.0,98,House of D (2004),98.03009141686951
33138,3.481994459833795,68.0,1.0,68.0,361,Palindromes (2004),98.20596342772372
33145,3.4108216432865732,64.0,0.0,64.0,499,"Lot Like Love, A (2005)",98.30946421055157
33154,3.914285714285714,48.0,4.0,48.0,1225,Enron: The Smartest Guys in the Room (2005),98.81292828155071
33158,2.3234152652005173,20.0,0.0,20.0,773,xXx: State of the Union (2005),97.22205783246552
33162,3.4712574850299402,72.0,8.0,72.0,2505,Kingdom of Heaven (2005),98.36990005229494
33164,2.3737997256515775,52.0,0.0,52.0,729,House of Wax (2005),97.27244229291658
33166,3.865283818445411,73.0,5.0,73.0,8967,Crash (2004),98.58925278633532
33171,3.8083961248654465,98.0,7.0,98.0,929,Mysterious Skin (2004),98.53236509275537
33237,3.575,53.0,1.0,53.0,60,San Francisco (1936),80.14782792978191
33288,3.7517985611510793,97.0,9.0,97.0,139,Kes (1969),91.14075561049151
33312,3.7606837606837606,46.0,1.0,46.0,234,"Cocoanuts, The (1929)",77.03191668327669
33358,3.6823899371069184,1.0,1.0,1.0,159,Off the Map (2003),98.23014631135374
33410,3.4615384615384617,25.0,1.0,25.0,65,Crackerjack (2002),97.83151588744035
33421,3.355828220858896,37.0,7.0,37.0,163,Dear Wendy (2005),98.2544707881239
33437,3.5170289855072463,87.0,2.0,87.0,1380,Unleashed (Danny the Dog) (2005),98.41567155277225
33451,3.781954887218045,70.0,8.0,70.0,133,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)",92.8689008122882
33454,3.622340425531915,68.0,1.0,68.0,94,Léolo (1992),96.12179669121733
33493,3.465821344387548,54.0,6.0,54.0,12303,Star Wars: Episode III - Revenge of the Sith (2005),98.36446391165255
33495,2.6507731958762886,43.0,0.0,43.0,388,Kicking & Screaming (2005),97.54941576314128
33499,2.7271341463414633,20.0,0.0,20.0,656,Monster-in-Law (2005),97.62577671360647
33539,3.4364406779661016,53.0,1.0,53.0,118,Deep Blue (2003),97.98419705221292
33558,3.6127450980392157,49.0,8.0,49.0,102,"Snow Walker, The (2003)",98.16050147228603
33564,3.82122905027933,59.0,4.0,59.0,179,Divorce - Italian Style (Divorzio all'italiana) (1961),89.07482659110565
33585,2.83273381294964,62.0,0.0,62.0,278,9 Songs (2004),97.55670278083956
33592,3.6494252873563218,68.0,1.0,68.0,87,Bad Guy (Nabbeun namja) (2001),97.840029313603
33603,3.772727272727273,39.0,1.0,39.0,88,Simon (2004),98.49669624061718
33615,3.365272088940901,12.0,6.0,12.0,3418,Madagascar (2005),98.2639146562059
33621,3.5141509433962264,29.0,1.0,29.0,106,Somersault (2004),98.23811991128615
33639,3.875,88.0,8.0,88.0,596,Mad Hot Ballroom (2005),98.773642567265
33644,2.2701612903225805,4.0,0.0,4.0,124,Dominion: Prequel to the Exorcist (2005),97.16880385758758
33646,3.1255077173030057,5.0,0.0,5.0,1231,"Longest Yard, The (2005)",98.02415028456801
33649,3.7147766323024056,39.0,1.0,39.0,291,Saving Face (2004),98.43874560019232
33660,3.8872365339578456,81.0,8.0,81.0,4270,Cinderella Man (2005),98.78587910122285
33669,3.3799019607843137,69.0,6.0,69.0,816,"Sisterhood of the Traveling Pants, The (2005)",98.27854452804931
33672,3.4833333333333334,17.0,0.0,17.0,540,Lords of Dogtown (2005),98.38197590059833
33675,3.3763440860215055,1.0,1.0,1.0,93,After You (Après vous...) (2003),97.92410046026832
33677,3.4328703703703702,13.0,2.0,13.0,216,Rock School (2005),98.33151293763537
33679,3.2561583799304823,31.0,0.0,31.0,6617,Mr. & Mrs. Smith (2005),98.15480094719548
33681,1.8527508090614886,52.0,0.0,52.0,309,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",96.75139337632649
33683,3.375241779497099,9.0,3.0,9.0,517,High Tension (Haute tension) (Switchblade Romance) (2003),97.92299815374392
33685,2.0086206896551726,52.0,0.0,52.0,58,"Honeymooners, The (2005)",96.90726325692017
33722,3.526666666666667,1.0,1.0,1.0,150,Ladies in Lavender (2004),98.25063563455659
33725,3.5699588477366255,93.0,8.0,93.0,243,It's All Gone Pete Tong (2004),98.29392781562655
33750,3.6315789473684212,10.0,1.0,10.0,95,Innocent Voices (Voces inocentes) (2004),98.35554791525834
33781,3.335526315789474,84.0,1.0,84.0,76,Quo Vadis (1951),85.5530035992557
33794,3.970753505298084,73.0,5.0,73.0,18686,Batman Begins (2005),98.86939607256308
33815,2.905759162303665,34.0,0.0,34.0,191,"Perfect Man, The (2005)",97.80440172956867
33817,3.423076923076923,68.0,1.0,68.0,338,My Summer of Love (2004),98.14704589096684
33819,3.462328767123288,39.0,1.0,39.0,146,Heights (2004),98.1862977350132
33826,3.6016042780748663,8.0,8.0,8.0,187,Saint Ralph (2004),98.32557324596479
33830,2.5104166666666665,43.0,0.0,43.0,480,Herbie: Fully Loaded (2005),97.40905923393167
33832,3.23728813559322,37.0,7.0,37.0,59,Yes (2004),97.96125710348313
33834,3.2429284525790347,45.0,1.0,45.0,1202,Land of the Dead (2005),98.14157101984404
33836,2.610065170166546,20.0,0.0,20.0,1381,Bewitched (2005),97.50870773743155
33838,3.5344827586206895,1.0,1.0,1.0,174,Rize (2005),98.43312532588568
33880,3.7906976744186047,98.0,7.0,98.0,1161,Me and You and Everyone We Know (2005),98.68934024168361
33893,3.6893491124260356,76.0,4.0,76.0,169,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",98.41331808031595
33896,3.5477855477855478,19.0,1.0,19.0,429,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),98.27175451567547
33903,3.835905349794239,63.0,5.0,63.0,972,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",98.55987431768416
33966,1.911214953271028,43.0,0.0,43.0,107,Cop and ½ (1993),94.60579471786374
34002,3.3333333333333335,7.0,0.0,7.0,75,Room Service (1938),80.75735355149115
34018,3.3734939759036147,23.0,1.0,23.0,83,At the Circus (1939),81.20989993811614
34048,3.156288723667906,54.0,6.0,54.0,6456,War of the Worlds (2005),98.0549312909329
34072,3.734665264633719,49.0,8.0,49.0,2853,"March of the Penguins (Marche de l'empereur, La) (2005)",98.63330783189872
34129,2.22972972972973,43.0,0.0,43.0,74,Rebound (2005),97.12837229699473
34143,2.7491961414790995,9.0,3.0,9.0,622,Dark Water (2005),97.6478387087441
34148,3.6568265682656826,77.0,7.0,77.0,271,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",98.55546913553069
34150,2.900584019113353,47.0,6.0,47.0,3767,Fantastic Four (2005),97.79922658637835
